JID,JTYPE,VERDICT
"PTDM,109,智易,16,20211013,1",CRIMINAL,Lose
"PCDM,99,智簡,38,20100326,1",CRIMINAL,Lose
"TPSM,94,台上,54,20050106",CRIMINAL,Lose
"TYDM,105,審智易,17,20160929,1",CRIMINAL,Lose
"PTDM,93,簡,785,20040614,1",CRIMINAL,Lose
"SLDM,91,易,450,20030102,1",CRIMINAL,Lose
"TPDM,109,智簡,57,20200706,1",CRIMINAL,Lose
"PCDM,103,智簡上,7,20140331,1",CRIMINAL,Lose
"TCDM,104,智訴,13,20180530,2",CRIMINAL,Lose
"TNDM,93,簡,1114,20041005,1",CRIMINAL,Lose
"SLDM,94,易,8,20050225,1",CRIMINAL,Lose
"TYDM,102,桃智簡,17,20140212,1",CRIMINAL,Lose
"TCDM,92,中簡上,465,20040205,1",CRIMINAL,Win
"HLDM,92,訴,82,20030715,1",CRIMINAL,Lose
"IPCM,105,刑智上訴,31,20170324,1",CRIMINAL,Lose
"TCDM,100,中智簡,89,20111227,1",CRIMINAL,Lose
"KSDM,93,簡,419,20040226,1",CRIMINAL,Lose
"IPCM,102,刑智上易,70,20140226,1",CRIMINAL,Lose
"PCDM,93,簡上,198,20040921,1",CRIMINAL,Lose
"TYDM,97,審易,1769,20090120,1",CRIMINAL,Lose
"PTDM,105,智簡,12,20170309,1",CRIMINAL,Lose
"TYDM,113,壢智簡,5,20240305,1",CRIMINAL,Lose
"TCDM,107,智易,77,20190430,1",CRIMINAL,Lose
"TYDM,105,桃智簡,23,20170124,1",CRIMINAL,Lose
"KSDM,103,智簡,51,20140527,1",CRIMINAL,Lose
"TPHM,95,上訴,1208,20060714,1",CRIMINAL,Lose
"TPDM,93,簡,853,20040430,1",CRIMINAL,Lose
"PCDM,92,簡,2620,20031009,1",CRIMINAL,Lose
"ILDM,99,智易,3,20110830,1",CRIMINAL,Win
"TCHM,91,上訴,1506,20030410,1",CRIMINAL,Lose
"KSDM,107,智簡,49,20190118,1",CRIMINAL,Lose
"CYDM,100,智簡,11,20110530,1",CRIMINAL,Lose
"KSDM,100,智簡上,12,20111130,1",CRIMINAL,Lose
"KLDM,98,易,671,20100323,1",CRIMINAL,Lose
"CTDM,111,審智易,10,20230531,1",CRIMINAL,Lose
"MLDM,96,苗簡,321,20070423,1",CRIMINAL,Lose
"TPDM,111,智易更一,1,20230927,1",CRIMINAL,Lose
"KSHM,95,上訴,323,20060509,1",CRIMINAL,Lose
"TPDM,108,智簡,23,20191016,1",CRIMINAL,Lose
"TPDM,105,智簡,43,20161209,1",CRIMINAL,Lose
"TCDM,103,中智簡,33,20140623,1",CRIMINAL,Lose
"CTDM,105,智易,13,20180331,1",CRIMINAL,Win
"CHDM,104,智簡,5,20150212,1",CRIMINAL,Lose
"KSDM,99,智簡,40,20101117,1",CRIMINAL,Lose
"TPDM,97,簡上,156,20080715,1",CRIMINAL,Lose
"TNDM,100,智簡,36,20110907,1",CRIMINAL,Lose
"MLDM,97,苗簡,126,20080305,1",CRIMINAL,Lose
"PCDM,109,智簡,36,20201130,1",CRIMINAL,Lose
"TPDM,95,簡,2958,20060929,1",CRIMINAL,Lose
"KLDM,95,易,559,20070420,1",CRIMINAL,Lose
"TPSM,95,台上,1772,20060407",CRIMINAL,Lose
"KLDM,113,基智簡,4,20240523,1",CRIMINAL,Lose
"CYDM,106,智簡,48,20171130,1",CRIMINAL,Lose
"KLDM,93,易,304,20041229",CRIMINAL,Lose
"TNDM,95,簡,3931,20061228,1",CRIMINAL,Lose
"NTDM,110,埔智簡,2,20220210,1",CRIMINAL,Lose
"CTDM,110,智簡,26,20210830,1",CRIMINAL,Lose
"TCDM,99,智易,43,20101112,1",CRIMINAL,Lose
"KSDM,89,訴,1606,20000831",CRIMINAL,Lose
"TCDM,103,中智簡,19,20140424,1",CRIMINAL,Lose
"TCEM,93,中簡,184,20040120,1",CRIMINAL,Lose
"CYDM,112,智簡,9,20230522,1",CRIMINAL,Lose
"TYDM,101,智訴,4,20121227,1",CRIMINAL,Lose
"IPCM,113,刑智上易,2,20240613,1",CRIMINAL,Lose
"TCHM,94,上易,309,20051208,1",CRIMINAL,Lose
"KSDM,109,智簡,62,20201013,1",CRIMINAL,Lose
"KSHM,92,上更(一),115,20030527,1",CRIMINAL,Lose
"TPDM,93,簡,695,20040430,1",CRIMINAL,Lose
"TPDM,103,智簡,23,20140617,1",CRIMINAL,Lose
"HLDM,89,訴,42,20000330",CRIMINAL,Lose
"PTDM,92,簡,264,20030820,1",CRIMINAL,Lose
"PCDM,100,智易,40,20111130,1",CRIMINAL,Lose
"KSDM,90,易,3809,20020325,1",CRIMINAL,Lose
"KSDM,91,訴,1571,20020628,1",CRIMINAL,Lose
"TCDM,89,易,2013,20000822",CRIMINAL,Lose
"TCDM,107,中智簡,57,20190731,1",CRIMINAL,Lose
"KSDM,92,易,281,20040616,2",CRIMINAL,Lose
"TCHM,96,上訴,2358,20080730,1",CRIMINAL,Lose
"TNDM,110,智簡,53,20220208,1",CRIMINAL,Lose
"KSDM,91,訴,71,20020205,1",CRIMINAL,Lose
"TCDM,92,易,1993,20030820,1",CRIMINAL,Lose
"KSDM,96,簡,2912,20080314,1",CRIMINAL,Lose
"TYDM,95,訴,1675,20061215,1",CRIMINAL,Lose
"TCDM,97,中簡,2410,20080725,1",CRIMINAL,Lose
"TCDM,97,中簡,1166,20080624,1",CRIMINAL,Lose
"NTDM,104,埔智簡,2,20151218,1",CRIMINAL,Lose
"PCDM,109,智簡,44,20200929,1",CRIMINAL,Lose
"PCDM,110,智易,59,20220830,1",CRIMINAL,Lose
"KSDM,109,智簡,76,20210607,1",CRIMINAL,Lose
"PCDM,97,簡上,1155,20081121,1",CRIMINAL,Lose
"TCDM,109,智簡,18,20200429,1",CRIMINAL,Win
"PCDM,103,智簡,25,20140509,1",CRIMINAL,Lose
"PCDM,109,智簡,23,20200723,1",CRIMINAL,Lose
"TPHM,97,上易,1609,20090407,1",CRIMINAL,Lose
"PCDM,108,智簡,69,20200218,1",CRIMINAL,Lose
"TYDM,107,審智簡,9,20190212,1",CRIMINAL,Lose
"PCDM,106,智易,1,20170224,1",CRIMINAL,Lose
"TCHM,92,重上更(一),80,20031106,1",CRIMINAL,Lose
"SLDM,112,智簡上,2,20230823,1",CRIMINAL,Lose
"PCDM,99,智簡,102,20110805,1",CRIMINAL,Lose
"IPCM,105,刑智上易,32,20160728,1",CRIMINAL,Lose
"TCDM,99,智訴,31,20110211,1",CRIMINAL,Lose
"PTDM,110,智簡,39,20220615,1",CRIMINAL,Lose
"SLDM,92,簡上,200,20031204,1",CRIMINAL,Win
"TNDM,94,簡,211,20050429,1",CRIMINAL,Lose
"IPCM,97,刑智上易,60,20090108,1",CRIMINAL,Lose
"TNDM,102,智簡,40,20140123,1",CRIMINAL,Lose
"KSDM,99,審智簡,56,20100930,1",CRIMINAL,Lose
"SLDM,88,易,129,20000410",CRIMINAL,Lose
"TPDM,92,簡上,237,20030902,1",CRIMINAL,Lose
"TCDM,94,訴,235,20050329,2",CRIMINAL,Lose
"PCDM,113,智簡,4,20240118,1",CRIMINAL,Lose
"TNDM,95,簡,3699,20061205,1",CRIMINAL,Lose
"CHDM,111,智簡,39,20230203,1",CRIMINAL,Lose
"KSHM,91,上易,543,20020430,1",CRIMINAL,Lose
"TYDM,100,壢智簡,31,20120322,1",CRIMINAL,Lose
"TYDM,101,壢智簡,1,20120229,1",CRIMINAL,Lose
"TYDM,101,桃智簡,29,20120629,1",CRIMINAL,Lose
"PCDM,109,智簡,29,20200529,1",CRIMINAL,Lose
"TCDM,93,易,709,20040421,1",CRIMINAL,Lose
"MLDM,95,苗簡,435,20060620,1",CRIMINAL,Lose
"SLDM,107,智易,12,20190923,1",CRIMINAL,Win
"TPDM,90,易,895,20021031,2",CRIMINAL,Lose
"NTDM,109,投智簡,10,20200914,1",CRIMINAL,Lose
"TCDM,110,中智簡,49,20210823,1",CRIMINAL,Lose
"KSDM,101,智簡,100,20120607,1",CRIMINAL,Lose
"IPCM,100,刑智上易,102,20111011,1",CRIMINAL,Lose
"TNDM,109,智簡,35,20200617,1",CRIMINAL,Lose
"PTDM,104,智易,1,20150429,1",CRIMINAL,Lose
"TCDM,111,智訴,4,20220727,1",CRIMINAL,Lose
"TYDM,101,桃智簡,3,20121030,1",CRIMINAL,Lose
"KSDM,109,智簡上,3,20201030,1",CRIMINAL,Lose
"ILDM,101,智簡,5,20120403,1",CRIMINAL,Lose
"TPDM,92,易,2132,20031124,1",CRIMINAL,Lose
"TCDM,103,中智簡,7,20140124,1",CRIMINAL,Lose
"SCDM,102,智簡,19,20130826,1",CRIMINAL,Lose
"TCDM,99,智易,45,20101014,1",CRIMINAL,Lose
"TPSM,104,台上,1575,20150603",CRIMINAL,Lose
"PCDM,89,易,4746,20020408,1",CRIMINAL,Win
"KSDM,93,易,287,20040730,1",CRIMINAL,Lose
"SLDM,92,簡,119,20030428,1",CRIMINAL,Lose
"TTDM,110,智易,1,20210505,1",CRIMINAL,Lose
"TYDM,110,智簡,2,20210729,1",CRIMINAL,Lose
"IPCM,103,刑智上訴,55,20150325,1",CRIMINAL,Lose
"TCDM,94,易,2519,20060104,1",CRIMINAL,Lose
"TTDM,98,東簡,153,20090612,1",CRIMINAL,Lose
"PCDM,102,智簡,23,20130717,1",CRIMINAL,Lose
"TPDM,94,易,870,20050722,2",CRIMINAL,Lose
"PCDM,93,簡,4849,20041115,1",CRIMINAL,Lose
"NHEM,101,湖簡,23,20120216,1",CRIMINAL,Lose
"TPSM,93,台上,1645,20040331",CRIMINAL,Lose
"KLDM,94,易,407,20051012,1",CRIMINAL,Lose
"TPHM,90,上易,3007,20011017,1",CRIMINAL,Lose
"IPCM,101,刑智上訴,32,20120803,1",CRIMINAL,Lose
"TPDM,97,易,2021,20081014,1",CRIMINAL,Lose
"CHDM,98,簡,1256,20090625,1",CRIMINAL,Lose
"TCDM,100,智易,14,20110317,1",CRIMINAL,Lose
"TPDM,105,智簡,9,20160415,1",CRIMINAL,Lose
"TCDM,100,中智簡,72,20120423,1",CRIMINAL,Lose
"TYDM,100,智易,11,20110630,1",CRIMINAL,Lose
"TCDM,106,中智簡,14,20170504,1",CRIMINAL,Lose
"TCDM,96,中簡,210,20070131,1",CRIMINAL,Lose
"IPCM,101,刑智上易,47,20120711,1",CRIMINAL,Lose
"KSDM,104,智簡,73,20150831,1",CRIMINAL,Lose
"IPCM,104,刑智上訴,58,20160205,1",CRIMINAL,Lose
"TCDM,102,中智簡,2,20130227,1",CRIMINAL,Lose
"CTDM,113,智簡,28,20241209,1",CRIMINAL,Lose
"CHDM,110,智簡,6,20210126,1",CRIMINAL,Lose
"KSDM,94,簡,260,20050203,1",CRIMINAL,Lose
"TYDM,106,桃智簡,22,20170821,1",CRIMINAL,Lose
"IPCM,104,刑智上訴,64,20160325,1",CRIMINAL,Lose
"TPDM,104,智簡,55,20150831,1",CRIMINAL,Lose
"CHDM,112,智易,9,20230524,1",CRIMINAL,Lose
"TCDM,88,自,864,20000202",CRIMINAL,Lose
"TYDM,104,壢智簡,17,20160902,1",CRIMINAL,Lose
"IPCM,98,刑智上易,37,20090521,1",CRIMINAL,Win
"TPDM,106,智簡,14,20170602,1",CRIMINAL,Lose
"KSHM,96,上易,333,20070813,1",CRIMINAL,Win
"TPHM,95,上訴,2334,20061012,1",CRIMINAL,Lose
"TYDM,95,易,1819,20080605,1",CRIMINAL,Win
"IPCM,106,刑智上易,75,20180222,1",CRIMINAL,Lose
"CYDM,92,易,195,20030526,1",CRIMINAL,Lose
"PCDM,99,智簡,21,20100310,1",CRIMINAL,Lose
"PCDM,97,簡,7409,20080930,1",CRIMINAL,Lose
"HLDM,105,花智簡,4,20161201,1",CRIMINAL,Lose
"TPDM,109,智簡,4,20200302,1",CRIMINAL,Lose
"TYDM,110,桃智簡,10,20210630,1",CRIMINAL,Lose
"KSDM,93,簡,5142,20041231,1",CRIMINAL,Lose
"TNDM,113,智簡,26,20241230,1",CRIMINAL,Lose
"CYDM,111,智簡上,3,20230412,1",CRIMINAL,Lose
"MLDM,104,苗智簡,6,20150916,1",CRIMINAL,Lose
"CYDM,103,智簡,11,20140128,1",CRIMINAL,Lose
"IPCM,111,刑智上訴,17,20230329,2",CRIMINAL,Lose
"KLDM,95,基簡,25,20060126,1",CRIMINAL,Lose
"KLDM,102,基智簡,18,20130814,1",CRIMINAL,Lose
"TCDM,91,易,2550,20021101,1",CRIMINAL,Lose
"TPDM,110,智易,53,20220729,1",CRIMINAL,Lose
"CYDM,105,智簡,16,20161205,1",CRIMINAL,Lose
"TCDM,108,智簡,8,20190227,1",CRIMINAL,Lose
"KSDM,90,易,4361,20011225,1",CRIMINAL,Lose
"TCDM,95,簡,108,20060630,1",CRIMINAL,Lose
"NTDM,111,智訴,2,20230607,1",CRIMINAL,Win
"TYDM,101,智易,22,20130605,1",CRIMINAL,Lose
"KSDM,104,智簡,81,20151023,1",CRIMINAL,Lose
"KLDM,93,易,12,20040527,1",CRIMINAL,Lose
"IPCM,106,刑智上易,90,20180315,1",CRIMINAL,Lose
"TYDM,101,壢智簡,14,20120629,1",CRIMINAL,Lose
"NTDM,97,投刑簡,650,20081208,1",CRIMINAL,Lose
"TPDM,99,智簡,72,20100910,1",CRIMINAL,Lose
"CHDM,110,智簡,64,20220406,1",CRIMINAL,Lose
"SCDM,103,智易,7,20150710,1",CRIMINAL,Win
"PTDM,100,智簡,13,20110706,1",CRIMINAL,Lose
"KSDM,90,易,1117,20010424,1",CRIMINAL,Lose
"TYDM,107,智易,26,20190515,1",CRIMINAL,Win
"KSDM,105,智簡,103,20170531,1",CRIMINAL,Lose
"IPCM,98,刑智上易,141,20100325,1",CRIMINAL,Lose
"IPCM,107,刑智上訴,33,20181127,1",CRIMINAL,Lose
"TCDM,95,易,92,20081015,3",CRIMINAL,Win
"SCDM,92,簡上,82,20031125,1",CRIMINAL,Lose
"TCDM,111,中智簡,9,20220530,1",CRIMINAL,Lose
"KSHM,93,上易,252,20040728,1",CRIMINAL,Lose
"SCDM,102,智簡上,3,20140321,1",CRIMINAL,Lose
"TNDM,106,智易,21,20171206,2",CRIMINAL,Lose
"TPSM,91,台上,3692,20020704",CRIMINAL,Lose
"IPCM,102,刑智上易,98,20140123,1",CRIMINAL,Lose
"TPDM,92,易,267,20030530,1",CRIMINAL,Lose
"TPDM,99,智易,59,20110131,1",CRIMINAL,Lose
"IPCM,109,刑智上易,4,20200514,1",CRIMINAL,Lose
"TPDM,90,簡,3429,20011009,1",CRIMINAL,Lose
"KSDM,100,智簡,18,20110302,1",CRIMINAL,Lose
"IPCM,113,刑智上訴,1,20240502,1",CRIMINAL,Lose
"TNDM,100,智訴,1,20110720,1",CRIMINAL,Lose
"TNDM,103,智簡,37,20141031,1",CRIMINAL,Lose
"PCDM,96,簡上,85,20070316,1",CRIMINAL,Lose
"MLDM,89,訴,58,20000612",CRIMINAL,Lose
"PCDM,105,智簡,37,20160705,1",CRIMINAL,Lose
"ILDM,105,智易更(一),1,20161104,1",CRIMINAL,Lose
"TCDM,97,易,4200,20090213,1",CRIMINAL,Win
"IPCM,98,刑智上易,10,20090326,1",CRIMINAL,Lose
"PTDM,107,智易,2,20180720,1",CRIMINAL,Win
"CYDM,92,簡,1286,20031029,1",CRIMINAL,Lose
"PCDM,97,簡,9004,20081104,1",CRIMINAL,Lose
"KSDM,90,易,472,20010227,1",CRIMINAL,Lose
"KLDM,102,基智簡,9,20130509,1",CRIMINAL,Lose
"PCDM,113,智簡,37,20240715,1",CRIMINAL,Lose
"TCDM,111,中智簡,23,20230407,1",CRIMINAL,Lose
"PCDM,95,簡,3000,20060605,1",CRIMINAL,Lose
"TYDM,106,審智易,10,20170621,1",CRIMINAL,Lose
"TNDM,109,智易,25,20200730,1",CRIMINAL,Win
"TPHM,92,上易,184,20030225,1",CRIMINAL,Win
"TCDM,106,中智簡,40,20180112,1",CRIMINAL,Lose
"KSDM,100,智簡,101,20110602,1",CRIMINAL,Lose
"TPDM,103,智易,30,20140826,1",CRIMINAL,Lose
"TPDM,108,智簡,4,20190201,1",CRIMINAL,Lose
"TYDM,112,桃原智簡,1,20230727,1",CRIMINAL,Lose
"IPCM,108,刑智上訴,10,20190411,1",CRIMINAL,Lose
"TPHM,88,上訴,3964,20000126",CRIMINAL,Win
"PTDM,92,易,503,20030730,1",CRIMINAL,Lose
"TCDM,104,智簡,7,20150821,1",CRIMINAL,Lose
"TTDM,96,東簡,51,20070207,1",CRIMINAL,Lose
"TCDM,92,訴,1383,20030625,1",CRIMINAL,Lose
"CYDM,94,簡上,62,20050627,1",CRIMINAL,Lose
"KSDM,102,智簡,65,20130528,1",CRIMINAL,Lose
"TPDM,95,易,761,20060515,1",CRIMINAL,Lose
"KSDM,101,智簡上,8,20120516,1",CRIMINAL,Lose
"TPHM,94,上訴,3379,20051130,1",CRIMINAL,Lose
"CYDM,104,智易,19,20160120,1",CRIMINAL,Lose
"KSDM,96,簡,4689,20071112,1",CRIMINAL,Lose
"PCDM,98,簡,10545,20091230,1",CRIMINAL,Lose
"SCDM,112,智易,8,20231116,1",CRIMINAL,Win
"PCDM,95,簡,6072,20061228,1",CRIMINAL,Lose
"KSDM,99,智簡,60,20110414,1",CRIMINAL,Lose
"KSDM,94,簡,447,20050131,1",CRIMINAL,Lose
"KSDM,97,審易,1721,20080924,1",CRIMINAL,Lose
"PCDM,110,智簡,73,20211019,1",CRIMINAL,Lose
"KLDM,98,簡上,16,20090227,1",CRIMINAL,Lose
"KSDM,92,簡,5442,20040130,1",CRIMINAL,Lose
"TPDM,98,簡,827,20090309,1",CRIMINAL,Lose
"TCDM,112,中智簡,5,20230201,1",CRIMINAL,Lose
"TCDM,97,中簡,2100,20080731,1",CRIMINAL,Lose
"TYDM,100,壢智簡,28,20120214,1",CRIMINAL,Lose
"TCDM,109,智簡,47,20210226,1",CRIMINAL,Lose
"TPDM,93,易,968,20040920,1",CRIMINAL,Lose
"CHDM,104,智簡,10,20150428,1",CRIMINAL,Lose
"KSDM,102,智簡,121,20131226,1",CRIMINAL,Lose
"KSHM,92,上易,312,20030527,1",CRIMINAL,Lose
"TYDM,94,壢簡,916,20051230,1",CRIMINAL,Lose
"CYDM,100,智訴,4,20110930,1",CRIMINAL,Lose
"TCDM,98,訴,4017,20100129,1",CRIMINAL,Lose
"SLEM,100,士簡,518,20110930,1",CRIMINAL,Lose
"TNDM,100,智訴緝,1,20120321,1",CRIMINAL,Win
"TYDM,95,簡,423,20061124,1",CRIMINAL,Lose
"CTDM,106,智簡,12,20170419,1",CRIMINAL,Lose
"SCDM,102,智簡,41,20131226,1",CRIMINAL,Lose
"ILDM,103,智簡,12,20140731,1",CRIMINAL,Lose
"TNDM,89,易,1458,20000620",CRIMINAL,Lose
"KSDM,102,審智訴緝,5,20130509,1",CRIMINAL,Lose
"TYDM,97,審簡,214,20080711,1",CRIMINAL,Lose
"KSDM,97,簡,183,20080423,1",CRIMINAL,Lose
"PCDM,106,智易,14,20170817,1",CRIMINAL,Lose
"TCDM,96,易,3450,20080131,4",CRIMINAL,Lose
"IPCM,104,刑智上訴,66,20160505,3",CRIMINAL,Lose
"CHDM,98,簡,823,20090331,1",CRIMINAL,Lose
"IPCM,101,刑智上易,17,20120328,1",CRIMINAL,Lose
"TCDM,111,智易,55,20220907,1",CRIMINAL,Lose
"TYDM,109,審智易,40,20210519,1",CRIMINAL,Lose
"PCDM,107,智簡上,10,20190102,1",CRIMINAL,Lose
"IPCM,108,刑智上易,46,20191031,1",CRIMINAL,Lose
"TCHM,97,上易,1159,20090216,1",CRIMINAL,Lose
"IPCM,98,刑智上訴,19,20090507,1",CRIMINAL,Lose
"KSDM,100,智易,22,20110905,1",CRIMINAL,Lose
"TPDM,109,智簡,102,20210205,1",CRIMINAL,Lose
"TCHM,92,上易,253,20030717,1",CRIMINAL,Lose
"KSDM,92,簡,5492,20040402,1",CRIMINAL,Lose
"TPDM,104,智易,90,20160120,1",CRIMINAL,Lose
"IPCM,100,刑智上訴,57,20111221,1",CRIMINAL,Lose
"TYDM,93,桃簡,1782,20041215,1",CRIMINAL,Lose
"IPCM,98,刑智上更(一),39,20091109,1",CRIMINAL,Lose
"TPDM,98,易,3184,20100324,1",CRIMINAL,Lose
"TNDM,106,智簡上,3,20171003,1",CRIMINAL,Lose
"KSDM,96,易,219,20070306,1",CRIMINAL,Lose
"PCDM,93,簡,5187,20050324,1",CRIMINAL,Lose
"TCDM,104,中智簡,40,20150821,1",CRIMINAL,Lose
"TNDM,106,智簡,25,20170505,1",CRIMINAL,Lose
"CTDM,107,智簡,2,20180209,1",CRIMINAL,Lose
"TPDM,95,簡,1799,20060630,1",CRIMINAL,Lose
"CHDM,95,簡,41,20060306,1",CRIMINAL,Lose
"TCDM,109,智簡,32,20200730,1",CRIMINAL,Lose
"KSDM,100,智易,37,20120112,1",CRIMINAL,Lose
"SLDM,109,智易,23,20201124,1",CRIMINAL,Lose
"TCDM,107,中智簡,6,20180226,1",CRIMINAL,Lose
"IPCM,101,刑智上訴,61,20121129,1",CRIMINAL,Lose
"CHDM,95,簡,71,20060606,1",CRIMINAL,Lose
"KSDM,101,智簡,9,20120222,1",CRIMINAL,Lose
"CYDM,110,智簡,27,20210811,1",CRIMINAL,Lose
"SCDM,98,審竹簡,878,20091021,1",CRIMINAL,Lose
"PCDM,98,簡,792,20090306,1",CRIMINAL,Lose
"KSDM,96,訴,2224,20071227,2",CRIMINAL,Lose
"TPDM,92,易,1719,20031030,1",CRIMINAL,Lose
"TCDM,112,中智簡,33,20231213,1",CRIMINAL,Lose
"TCDM,109,中智簡,56,20201130,1",CRIMINAL,Lose
"CHDM,98,簡,1943,20090918,1",CRIMINAL,Lose
"TCDM,110,中智簡,18,20210331,1",CRIMINAL,Lose
"TPDM,91,易,1440,20030207,1",CRIMINAL,Win
"TPDM,113,智易,20,20241125,1",CRIMINAL,Win
"IPCM,106,刑智上易,38,20170817,1",CRIMINAL,Lose
"TPDM,109,智簡,53,20200828,1",CRIMINAL,Lose
"TYDM,108,智易,15,20200108,1",CRIMINAL,Win
"TYDM,102,壢智簡,11,20130709,1",CRIMINAL,Lose
"TPSM,104,台上,2607,20150827",CRIMINAL,Lose
"SLEM,97,士簡,1223,20080820,1",CRIMINAL,Lose
"IPCM,113,刑智上易,25,20240912,1",CRIMINAL,Lose
"TCDM,102,智易,46,20131216,1",CRIMINAL,Win
"PTDM,99,智易,2,20110318,1",CRIMINAL,Win
"KSDM,102,智簡,135,20131122,1",CRIMINAL,Lose
"IPCM,98,刑智上更(一),4,20090409,1",CRIMINAL,Lose
"PCDM,104,智簡,26,20150727,1",CRIMINAL,Lose
"PCDM,104,智易,62,20160831,1",CRIMINAL,Lose
"CHDM,108,智簡,1,20190219,1",CRIMINAL,Lose
"KSDM,107,智訴,2,20180726,1",CRIMINAL,Lose
"PCDM,100,智易,26,20111111,1",CRIMINAL,Lose
"TPDM,103,智易,55,20141231,2",CRIMINAL,Win
"IPCM,98,刑智上更(二),51,20100322,1",CRIMINAL,Lose
"TPDM,95,簡,3606,20070109,1",CRIMINAL,Lose
"IPCM,105,刑智上易,97,20170712,1",CRIMINAL,Lose
"TYDM,94,訴,2383,20060920,3",CRIMINAL,Lose
"TPHM,90,上易,2138,20010723,1",CRIMINAL,Lose
"IPCM,104,刑智上訴,10,20150723,1",CRIMINAL,Lose
"TYDM,101,壢智簡,20,20120828,1",CRIMINAL,Lose
"TPDM,91,簡,2871,20020919,1",CRIMINAL,Lose
"CYDM,107,智易,7,20181025,1",CRIMINAL,Lose
"TCDM,90,易,57,20011025,1",CRIMINAL,Lose
"TPDM,104,智簡,10,20150324,1",CRIMINAL,Lose
"PTDM,98,簡,532,20090629,1",CRIMINAL,Lose
"PCDM,107,智簡,22,20180410,1",CRIMINAL,Lose
"PCDM,94,易,1066,20050930,1",CRIMINAL,Lose
"HUEM,107,虎智簡,2,20181204,1",CRIMINAL,Lose
"SCDM,90,易,805,20021129,1",CRIMINAL,Lose
"TCDM,103,中智簡,12,20140221,1",CRIMINAL,Lose
"TPHM,97,上更(二),152,20090618,2",CRIMINAL,Lose
"TPDM,97,易,1649,20080808,1",CRIMINAL,Lose
"TCDM,111,中智簡,77,20230306,1",CRIMINAL,Lose
"KSDM,94,易,661,20050624,1",CRIMINAL,Lose
"PCDM,104,智簡,6,20150120,1",CRIMINAL,Lose
"IPCM,110,刑智上訴,15,20210922,1",CRIMINAL,Lose
"CHDM,100,智簡,67,20111125,1",CRIMINAL,Lose
"TCDM,96,中簡,1530,20070518,1",CRIMINAL,Lose
"TNHM,93,上訴,801,20041228,1",CRIMINAL,Lose
"TCDM,101,智訴,25,20130218,1",CRIMINAL,Lose
"TNDM,104,智訴,5,20150529,1",CRIMINAL,Lose
"CTDM,112,智簡,6,20230510,1",CRIMINAL,Lose
"TYDM,102,桃智簡,22,20131212,1",CRIMINAL,Lose
"SLDM,101,智訴,9,20121228,1",CRIMINAL,Lose
"IPCM,99,刑智上更(一),23,20101227,1",CRIMINAL,Lose
"PCDM,94,訴,2119,20060328,4",CRIMINAL,Lose
"CYDM,107,智簡,25,20190227,1",CRIMINAL,Lose
"CTDM,110,智簡,36,20211230,1",CRIMINAL,Lose
"KSDM,110,智簡,26,20210630,1",CRIMINAL,Lose
"LTEM,94,羅簡,10,20050127,1",CRIMINAL,Lose
"TCDM,105,智易,43,20161206,1",CRIMINAL,Lose
"TCDM,101,智簡上,4,20120518,1",CRIMINAL,Lose
"TNDM,93,簡,2598,20041125,1",CRIMINAL,Lose
"TYDM,112,審智簡,2,20230414,1",CRIMINAL,Lose
"KSHM,89,上易,1625,20000819",CRIMINAL,Lose
"PCDM,108,智簡,35,20190808,1",CRIMINAL,Lose
"KSDM,104,智簡,101,20151224,1",CRIMINAL,Lose
"KSDM,104,智簡,117,20160112,1",CRIMINAL,Lose
"ILDM,101,智易,15,20130110,1",CRIMINAL,Lose
"KSDM,97,易,20,20080128,1",CRIMINAL,Lose
"PCDM,96,簡上,909,20080129,1",CRIMINAL,Lose
"TCDM,109,智易,33,20200715,1",CRIMINAL,Win
"CYDM,113,智簡,2,20240126,1",CRIMINAL,Lose
"KSDM,97,易,1356,20090318,1",CRIMINAL,Win
"TPHM,95,上訴,732,20060510,1",CRIMINAL,Lose
"TCDM,108,智簡,23,20190923,1",CRIMINAL,Lose
"TYDM,100,桃智簡,78,20111213,1",CRIMINAL,Lose
"CHDM,96,易,492,20070626,1",CRIMINAL,Lose
"KSHM,88,重上更(三),33,20000112",CRIMINAL,Lose
"TPDM,103,智簡,59,20141031,1",CRIMINAL,Lose
"PCDM,105,智簡,42,20160910,1",CRIMINAL,Lose
"TPDM,100,智訴,27,20111230,1",CRIMINAL,Win
"IPCM,112,刑智上易,34,20230817,1",CRIMINAL,Lose
"TCDM,89,易,1616,20000628",CRIMINAL,Lose
"KSDM,103,智簡上,15,20140829,1",CRIMINAL,Lose
"TPDM,113,智簡,30,20240923,1",CRIMINAL,Lose
"CHDM,101,智易,3,20120621,1",CRIMINAL,Lose
"KSDM,101,智簡,65,20120424,1",CRIMINAL,Lose
"PCDM,109,智簡,67,20201006,1",CRIMINAL,Lose
"KSDM,101,智易,1,20120622,2",CRIMINAL,Win
"TCDM,112,智易,72,20240328,1",CRIMINAL,Lose
"TPDM,102,智簡,26,20130709,1",CRIMINAL,Lose
"KSDM,90,易,1526,20010525,1",CRIMINAL,Lose
"TPHM,94,上易,2271,20060330,1",CRIMINAL,Lose
"SCDM,96,竹簡,1027,20071130,1",CRIMINAL,Lose
"SCDM,90,易,209,20010531,1",CRIMINAL,Lose
"TCDM,108,中智簡,11,20190326,1",CRIMINAL,Lose
"TPDM,89,簡上,239,20000424,1",CRIMINAL,Lose
