JID,JTYPE,VERDICT
"TPBA,90,訴,5938,20020815,1",ADMINISTRATIVE,Lose
"IPCA,102,行專訴,41,20130717,4",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,13,20090527,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,5860,20021030,1",ADMINISTRATIVE,Lose
"IPCA,100,行專訴,21,20110825,4",ADMINISTRATIVE,Win
"TPAA,89,判,1144,20000420",ADMINISTRATIVE,Lose
"TPBA,92,訴,3338,20041027,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,6738,20030129,3",ADMINISTRATIVE,Win
"TPAA,89,判,754,20000316",ADMINISTRATIVE,Lose
"TPBA,91,訴,2337,20030821,2",ADMINISTRATIVE,Lose
"TPAA,90,判,2561,20011228,1",ADMINISTRATIVE,Lose
"TPBA,89,訴,92,20001101,2",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,67,20200731,3",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,180,20130620,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,3906,20050331,2",ADMINISTRATIVE,Lose
"TPAA,94,判,390,20050310,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,2698,20030716,2",ADMINISTRATIVE,Lose
"TPBA,93,訴更一,222,20050927,2",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,117,20210325,1",ADMINISTRATIVE,Lose
"TPBA,93,訴,224,20050526,2",ADMINISTRATIVE,Lose
"TPAA,106,判,137,20170316,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,894,20061228,2",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,35,20200831,1",ADMINISTRATIVE,Lose
"TPBA,90,訴,5283,20021128,1",ADMINISTRATIVE,Lose
"IPCA,106,行專訴,48,20180130,3",ADMINISTRATIVE,Lose
"TPBA,89,訴,1898,20011116,2",ADMINISTRATIVE,Lose
"TPBA,97,訴,1247,20080814,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,2101,20070412,1",ADMINISTRATIVE,Lose
"TPBA,97,訴,448,20080611,2",ADMINISTRATIVE,Win
"TPAA,88,判,3291,19990820",ADMINISTRATIVE,Lose
"TPAA,97,判,872,20080925,1",ADMINISTRATIVE,Lose
"TPAA,90,判,1097,20010615,1",ADMINISTRATIVE,Lose
"TPAA,96,判,2082,20071220,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,2804,20060713,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,862,20070227,3",ADMINISTRATIVE,Mixed
"TPAA,108,判,602,20191231,1",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,75,20161201,2",ADMINISTRATIVE,Lose
"IPCA,111,行商訴,24,20221221,2",ADMINISTRATIVE,Lose
"IPCA,99,行專訴,106,20101223,3",ADMINISTRATIVE,Win
"TPBA,93,訴,2550,20051020,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,5166,20021024,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,120,20020410,3",ADMINISTRATIVE,Lose
"TPBA,96,訴,1035,20071121,1",ADMINISTRATIVE,Lose
"TPAA,109,上,753,20210927,1",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,238,20110519,2",ADMINISTRATIVE,Lose
"TPAA,105,判,56,20160204,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,527,20040409,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,3846,20040929,1",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,28,20150820,4",ADMINISTRATIVE,Lose
"IPCA,105,行專訴,36,20160929,2",ADMINISTRATIVE,Lose
"TPAA,108,判,134,20190322,1",ADMINISTRATIVE,Lose
"IPCA,101,行專訴,19,20120614,3",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,27,20130620,1",ADMINISTRATIVE,Lose
"IPCA,111,行專訴,8,20221019,3",ADMINISTRATIVE,Lose
"TPBA,90,訴,2069,20020523,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,4215,20031203,2",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,50,20161209,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,667,20030324,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,3760,20040212,2",ADMINISTRATIVE,Lose
"TPAA,96,判,807,20070510,1",ADMINISTRATIVE,Lose
"TPBA,97,訴,160,20080717,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,1362,20070130,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,4077,20020325,2",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,25,20190905,2",ADMINISTRATIVE,Win
"TPBA,93,訴,916,20050525,2",ADMINISTRATIVE,Lose
"TPAA,103,判,688,20141218,1",ADMINISTRATIVE,Lose
"TPBA,93,訴,1286,20050707,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,318,20060111,2",ADMINISTRATIVE,Win
"TPBA,96,訴,1662,20080313,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,2127,20070322,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,2830,20070712,2",ADMINISTRATIVE,Lose
"IPCA,107,行商訴,109,20190704,2",ADMINISTRATIVE,Win
"TPBA,94,訴,3478,20060824,2",ADMINISTRATIVE,Lose
"TPAA,98,判,721,20090630,1",ADMINISTRATIVE,Lose
"IPCA,105,行專訴,44,20170308,5",ADMINISTRATIVE,Lose
"TPBA,93,訴,377,20050330,1",ADMINISTRATIVE,Lose
"IPCA,110,行商訴,18,20211202,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,2929,20030918,2",ADMINISTRATIVE,Mixed
"TPBA,95,訴,3491,20070809,2",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,10,20160714,2",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,206,20110504,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,1907,20040721,1",ADMINISTRATIVE,Lose
"TPAA,112,上,592,20240618,1",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,40,20151016,3",ADMINISTRATIVE,Lose
"TPAA,92,判,1299,20030926,1",ADMINISTRATIVE,Lose
"IPCA,106,行專訴,83,20180517,3",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,173,20130508,3",ADMINISTRATIVE,Lose
"TPAA,109,判,302,20200529,1",ADMINISTRATIVE,Lose
"TPAA,90,判,1450,20010817,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,271,20061228,2",ADMINISTRATIVE,Lose
"TPAA,90,判,2228,20011129,1",ADMINISTRATIVE,Lose
"TPAA,89,判,1,20000106",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,44,20240418,2",ADMINISTRATIVE,Lose
"TPAA,89,判,2833,20000928,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,2829,20040910,2",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,84,20121206,3",ADMINISTRATIVE,Mixed
"TPBA,93,訴,1975,20050810,2",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,18,20151130,4",ADMINISTRATIVE,Lose
"IPCA,104,行商訴,36,20150831,2",ADMINISTRATIVE,Lose
"TPAA,88,判,3286,19990820",ADMINISTRATIVE,Lose
"IPCA,110,行專訴,70,20220907,3",ADMINISTRATIVE,Lose
"TPAA,98,判,780,20090716,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,3318,20080306,2",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,135,20101209,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,910,20030423,1",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,47,20191226,3",ADMINISTRATIVE,Lose
"TPBA,96,訴,2279,20080410,2",ADMINISTRATIVE,Win
"TPBA,96,訴,2666,20080508,3",ADMINISTRATIVE,Lose
"TPBA,95,訴,4074,20070823,2",ADMINISTRATIVE,Win
"TPBA,91,訴,863,20030226,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,1022,20030501,1",ADMINISTRATIVE,Lose
"TPAA,101,判,396,20120503,1",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,83,20121220,3",ADMINISTRATIVE,Mixed
"TPAA,91,判,100,20020117,1",ADMINISTRATIVE,Lose
"TPAA,95,判,510,20060413,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,2419,20060530,2",ADMINISTRATIVE,Lose
"TPAA,95,判,2135,20061221,1",ADMINISTRATIVE,Lose
"TPBA,93,訴更一,6,20060118,2",ADMINISTRATIVE,Lose
"TPAA,100,判,1567,20110908,1",ADMINISTRATIVE,Lose
"TPAA,107,判,472,20180816,1",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,166,20120329,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,3433,20061018,2",ADMINISTRATIVE,Lose
"IPCA,110,行商訴,61,20220224,2",ADMINISTRATIVE,Lose
"IPCA,97,行商訴,128,20090402,1",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,91,20131121,2",ADMINISTRATIVE,Lose
"TPAA,96,判,1637,20070913,1",ADMINISTRATIVE,Lose
"TPAA,99,判,1164,20101104,1",ADMINISTRATIVE,Lose
"IPCA,110,行專訴,54,20220720,4",ADMINISTRATIVE,Lose
"IPCA,107,行商訴,91,20190411,1",ADMINISTRATIVE,Lose
"IPCA,112,行商訴,47,20231229,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,33,20061121,1",ADMINISTRATIVE,Lose
"IPCA,107,行商訴,58,20190102,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,3427,20080522,1",ADMINISTRATIVE,Win
"IPCA,105,行專訴,97,20170810,3",ADMINISTRATIVE,Lose
"TPAA,90,判,2215,20011129,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,2093,20060621,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,5131,20040610,1",ADMINISTRATIVE,Mixed
"IPCA,110,行專訴,69,20220907,3",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,228,20100401,2",ADMINISTRATIVE,Win
"TPAA,93,判,1,20040108,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,1942,20060511,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,4312,20070906,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,5787,20021219,2",ADMINISTRATIVE,Lose
"TPAA,99,判,520,20100520,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,639,20060413,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,1450,20010531,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,1452,20070208,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,936,20030409,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,523,20070208,1",ADMINISTRATIVE,Mixed
"TPAA,90,判,1449,20010817,1",ADMINISTRATIVE,Lose
"IPCA,104,行商訴,22,20160108,3",ADMINISTRATIVE,Lose
"IPCA,99,行專訴,25,20110310,4",ADMINISTRATIVE,Win
"TPBA,95,訴,2504,20070510,2",ADMINISTRATIVE,Lose
"TPAA,89,判,1856,20000608",ADMINISTRATIVE,Lose
"TPBA,91,訴,3952,20031119,1",ADMINISTRATIVE,Lose
"IPCA,105,行專訴,49,20170118,3",ADMINISTRATIVE,Mixed
"IPCA,103,行商訴,120,20150416,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,882,20060406,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,1602,20041111,1",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,97,20210114,1",ADMINISTRATIVE,Lose
"TPBA,90,訴,245,20011212,1",ADMINISTRATIVE,Win
"TPBA,92,訴,2678,20050324,3",ADMINISTRATIVE,Lose
"TPAA,96,判,1909,20071030,1",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,4,20160819,2",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,71,20210129,2",ADMINISTRATIVE,Lose
"TPBA,91,訴更一,10,20030501,1",ADMINISTRATIVE,Lose
"TPAA,109,判,152,20200319,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,3555,20080403,2",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,121,20101125,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,4729,20040114,2",ADMINISTRATIVE,Lose
"IPCA,103,行專訴,105,20150702,2",ADMINISTRATIVE,Lose
"TPAA,95,判,1319,20060817,1",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,39,20140711,2",ADMINISTRATIVE,Lose
"IPCA,101,行專更(一),2,20130327,2",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,40,20120830,2",ADMINISTRATIVE,Mixed
"TPBA,92,訴,166,20040317,2",ADMINISTRATIVE,Lose
"IPCA,109,行專訴,12,20200924,4",ADMINISTRATIVE,Lose
"TPBA,91,訴,579,20030227,1",ADMINISTRATIVE,Mixed
"TPBA,96,訴,2352,20080424,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,1939,20040930,3",ADMINISTRATIVE,Lose
"TPAA,101,判,597,20120712,1",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,65,20200618,5",ADMINISTRATIVE,Lose
"TPAA,109,上,318,20220915,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,2775,20070509,2",ADMINISTRATIVE,Lose
"TPBA,97,訴,1659,20081217,2",ADMINISTRATIVE,Win
"TPBA,96,訴,2160,20080522,2",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,36,20150902,3",ADMINISTRATIVE,Lose
"TPAA,100,判,2145,20111208,1",ADMINISTRATIVE,Lose
"IPCA,104,行專更(一),4,20160325,3",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,44,20130830,2",ADMINISTRATIVE,Win
"IPCA,102,行專訴,47,20130828,3",ADMINISTRATIVE,Lose
"TPBA,97,訴,1135,20081009,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,4978,20040318,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,2776,20030813,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,2057,20030709,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,3459,20060928,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,5390,20050217,2",ADMINISTRATIVE,Lose
"TPAA,108,判,335,20190711,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,3647,20070830,2",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,8,20130620,2",ADMINISTRATIVE,Win
"TPBA,92,訴,1969,20041028,1",ADMINISTRATIVE,Lose
"IPCA,103,行專訴,21,20140917,3",ADMINISTRATIVE,Lose
"TPAA,103,判,205,20140430,1",ADMINISTRATIVE,Lose
"TPAA,99,判,468,20100506,1",ADMINISTRATIVE,Lose
"TPAA,111,上,463,20240222,1",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,165,20091224,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,1431,20060608,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,3873,20040304,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,1539,20070329,1",ADMINISTRATIVE,Win
"IPCA,97,行專訴,10,20081113,3",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,102,20090910,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,3406,20041130,2",ADMINISTRATIVE,Lose
"TPAA,97,判,414,20080509,1",ADMINISTRATIVE,Lose
"TPAA,88,判,3654,19991007",ADMINISTRATIVE,Lose
"TPBA,90,訴,4854,20020529,2",ADMINISTRATIVE,Lose
"TPAA,109,上,639,20210819,1",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,24,20190711,1",ADMINISTRATIVE,Lose
"TPBA,97,訴,263,20080710,1",ADMINISTRATIVE,Lose
"TPAA,91,判,52,20020111,1",ADMINISTRATIVE,Win
"TPAA,111,上,907,20230628,1",ADMINISTRATIVE,Lose
"TPAA,90,判,2507,20011221,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,1577,20040721,1",ADMINISTRATIVE,Lose
"IPCA,107,行商訴,8,20180911,2",ADMINISTRATIVE,Lose
"IPCA,110,行商訴,30,20211028,2",ADMINISTRATIVE,Lose
"IPCA,110,行專訴,45,20220413,3",ADMINISTRATIVE,Lose
"IPCA,104,行商訴,3,20150521,2",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,21,20140619,2",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,80,20200709,4",ADMINISTRATIVE,Mixed
"TPBA,91,訴,1989,20030717,2",ADMINISTRATIVE,Mixed
"IPCA,105,行專訴,52,20170802,3",ADMINISTRATIVE,Win
"TPBA,91,訴,2559,20030918,2",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,115,20210415,2",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,137,20101202,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,1644,20011224,1",ADMINISTRATIVE,Lose
"TPBA,91,訴更一,7,20031001,1",ADMINISTRATIVE,Lose
"TPAA,107,判,672,20181115,1",ADMINISTRATIVE,Lose
"IPCA,100,行著訴,1,20120426,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,1443,20030529,2",ADMINISTRATIVE,Lose
"TPBA,97,訴,939,20081023,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,3496,20031029,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,2400,20060530,2",ADMINISTRATIVE,Lose
"IPCA,98,行專訴,61,20090924,3",ADMINISTRATIVE,Lose
"TPBA,97,訴,375,20080612,1",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,12,20140528,2",ADMINISTRATIVE,Lose
"TPAA,89,判,832,20000323",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,125,20200528,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,1732,20030828,2",ADMINISTRATIVE,Lose
"TPAA,88,判,3950,19991119",ADMINISTRATIVE,Lose
"TPBA,91,訴,5353,20040310,2",ADMINISTRATIVE,Lose
"IPCA,98,行專訴,107,20100318,3",ADMINISTRATIVE,Lose
"TPBA,95,訴,1665,20070215,2",ADMINISTRATIVE,Lose
"IPCA,97,行商訴,135,20090430,2",ADMINISTRATIVE,Win
"IPCA,102,行商訴,75,20131009,1",ADMINISTRATIVE,Lose
"IPCA,101,行專訴,118,20130313,1",ADMINISTRATIVE,Lose
"IPCA,112,行商訴,13,20231026,2",ADMINISTRATIVE,Lose
"TPAA,109,上,1113,20220609,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,1805,20070215,2",ADMINISTRATIVE,Lose
"IPCA,100,行專訴,27,20110811,3",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,57,20160825,2",ADMINISTRATIVE,Lose
"IPCA,110,行專訴,50,20220629,3",ADMINISTRATIVE,Lose
"TPAA,95,判,235,20060223,1",ADMINISTRATIVE,Lose
"IPCA,105,行專訴,67,20170420,3",ADMINISTRATIVE,Mixed
"TPAA,109,上,513,20210527,1",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,93,20091015,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,10,20021121,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,3060,20030910,2",ADMINISTRATIVE,Lose
"IPCA,101,行專訴,84,20130808,3",ADMINISTRATIVE,Mixed
"IPCA,97,行專訴,31,20081120,3",ADMINISTRATIVE,Lose
"TPBA,90,訴,6028,20021011,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,1451,20070315,2",ADMINISTRATIVE,Mixed
"IPCA,106,行商訴,168,20180524,2",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,229,20110616,3",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,62,20130925,2",ADMINISTRATIVE,Lose
"TPAA,88,判,124,19990128",ADMINISTRATIVE,Lose
"TPBA,92,訴,1378,20040729,1",ADMINISTRATIVE,Lose
"TPBA,93,訴,1410,20050811,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,6975,20030306,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,1119,20011221,1",ADMINISTRATIVE,Lose
"IPCA,103,行專訴,37,20150305,6",ADMINISTRATIVE,Mixed
"TPAA,90,判,1315,20010727,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,2340,20040804,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,3922,20041104,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,1936,20070208,1",ADMINISTRATIVE,Lose
"TPAA,105,判,42,20160128,1",ADMINISTRATIVE,Lose
"TPBA,93,訴,4262,20051130,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,5103,20040520,2",ADMINISTRATIVE,Lose
"TPAA,96,判,1175,20070705,1",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,159,20110210,3",ADMINISTRATIVE,Mixed
"TPBA,91,訴,205,20030306,2",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,110,20140226,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,953,20010607,1",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,134,20101216,1",ADMINISTRATIVE,Lose
"IPCA,97,行專訴,24,20081204,3",ADMINISTRATIVE,Lose
"TPBA,96,訴,151,20071030,2",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,168,20110616,2",ADMINISTRATIVE,Win
"TPBA,90,訴,4994,20020926,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,4297,20031203,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,1997,20050722,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,5134,20040120,3",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,77,20141023,2",ADMINISTRATIVE,Lose
"IPCA,98,行專訴,1,20090611,3",ADMINISTRATIVE,Win
"TPBA,92,訴,3693,20041008,2",ADMINISTRATIVE,Lose
"TPAA,88,判,598,19990318",ADMINISTRATIVE,Lose
"TPBA,95,訴,1839,20070419,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,3063,20060809,2",ADMINISTRATIVE,Lose
"TPAA,89,判,2374,20000627",ADMINISTRATIVE,Lose
"TPAA,90,判,2063,20011108,1",ADMINISTRATIVE,Lose
"TPAA,94,判,1536,20050929,1",ADMINISTRATIVE,Lose
"IPCA,99,行專訴,150,20110224,3",ADMINISTRATIVE,Lose
"TPBA,92,訴,3169,20050505,3",ADMINISTRATIVE,Lose
"TPBA,90,訴,257,20020612,2",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,3,20110526,2",ADMINISTRATIVE,Win
"TPBA,94,訴,2776,20060817,2",ADMINISTRATIVE,Lose
"TPAA,92,判,456,20030424,1",ADMINISTRATIVE,Lose
"TPAA,108,上,720,20210204,1",ADMINISTRATIVE,Lose
"TPBA,90,訴,6507,20021031,2",ADMINISTRATIVE,Lose
"TPAA,96,判,970,20070531,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,1821,20030611,2",ADMINISTRATIVE,Lose
"IPCA,110,行商訴,96,20221230,2",ADMINISTRATIVE,Win
"IPCA,102,行專訴,39,20130718,3",ADMINISTRATIVE,Lose
"TPAA,108,上,521,20210121,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,3887,20041230,1",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,35,20100701,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,3529,20080320,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,2475,20080213,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,4555,20031231,2",ADMINISTRATIVE,Lose
"IPCA,102,行專訴,92,20140129,3",ADMINISTRATIVE,Lose
"TPBA,96,訴,1988,20080213,2",ADMINISTRATIVE,Lose
"TPAA,92,判,518,20030508,1",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,82,20160121,3",ADMINISTRATIVE,Lose
"TPBA,93,訴,3756,20051013,2",ADMINISTRATIVE,Mixed
"TPAA,91,判,183,20020125,1",ADMINISTRATIVE,Lose
"TPBA,89,訴,3366,20011130,2",ADMINISTRATIVE,Win
"TPBA,95,訴,4442,20071108,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,523,20040408,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,129,20010315,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,1441,20071228,1",ADMINISTRATIVE,Lose
"IPCA,103,行專訴,102,20150805,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,3533,20031203,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,2408,20050907,3",ADMINISTRATIVE,Lose
"IPCA,104,行商訴,9,20150630,1",ADMINISTRATIVE,Lose
"IPCA,102,行專訴,75,20131017,3",ADMINISTRATIVE,Win
"TPBA,97,訴,644,20080925,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,2840,20011031,2",ADMINISTRATIVE,Lose
"TPAA,96,判,1465,20070816,1",ADMINISTRATIVE,Lose
"TPAA,89,判,1852,20000608",ADMINISTRATIVE,Lose
"IPCA,99,行專訴,122,20110113,3",ADMINISTRATIVE,Win
"TPBA,96,訴,3103,20080612,2",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,76,20200514,3",ADMINISTRATIVE,Mixed
"IPCA,103,行著訴,1,20140514,1",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,119,20150325,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,1461,20060323,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,2088,20080410,2",ADMINISTRATIVE,Lose
"TPAA,94,判,1684,20051031,1",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,53,20240830,2",ADMINISTRATIVE,Mixed
"IPCA,98,行商訴,112,20091008,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,281,20050408,1",ADMINISTRATIVE,Lose
"IPCA,113,行商訴,27,20241223,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,4146,20040129,2",ADMINISTRATIVE,Win
"TPBA,96,訴,341,20071114,2",ADMINISTRATIVE,Lose
"IPCA,103,行專訴,23,20141204,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,776,20030416,2",ADMINISTRATIVE,Lose
"TPAA,98,判,1272,20091022,1",ADMINISTRATIVE,Lose
"TPBA,89,訴,672,20010208,1",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,5,20190530,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,2909,20080529,1",ADMINISTRATIVE,Lose
"IPCA,107,行商訴,96,20190328,2",ADMINISTRATIVE,Win
"TPBA,94,訴,618,20061012,1",ADMINISTRATIVE,Mixed
"TPBA,93,訴,4083,20051201,3",ADMINISTRATIVE,Lose
"TPBA,89,訴,1636,20020315,3",ADMINISTRATIVE,Win
"IPCA,108,行商訴,21,20190606,1",ADMINISTRATIVE,Win
"TPAA,96,判,430,20070322,1",ADMINISTRATIVE,Lose
"TPAA,89,判,944,20000330",ADMINISTRATIVE,Lose
"TPAA,94,判,927,20050630,1",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,11,20231012,3",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,61,20191231,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,2832,20080131,2",ADMINISTRATIVE,Lose
"TPAA,88,判,2881,19990625",ADMINISTRATIVE,Lose
"TPAA,96,判,1458,20070816,1",ADMINISTRATIVE,Lose
"IPCA,101,行專訴,104,20130417,2",ADMINISTRATIVE,Lose
"TPAA,91,判,718,20020510,1",ADMINISTRATIVE,Lose
"TPBA,93,訴,2892,20051013,2",ADMINISTRATIVE,Lose
"TPAA,109,上,581,20210722,1",ADMINISTRATIVE,Lose
"TPAA,99,判,106,20100205,1",ADMINISTRATIVE,Lose
"IPCA,110,行商訴,74,20220803,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,3519,20040915,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,3362,20011115,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,2515,20041223,2",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,39,20090604,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,1578,20060809,2",ADMINISTRATIVE,Win
