Date,File,Maturity,Contract,ContractExpiryDate,Rf,S0
2024/08/20,OptionsDaily_2024_08_20.csv,0.0027397260273972603,202408  ,2024/08/21,0.0125,22429.1
2024/08/20,OptionsDaily_2024_08_20.csv,0.021917808219178082,202408W4  ,2024/08/28,0.0125,22429.1
2024/08/20,OptionsDaily_2024_08_20.csv,0.07945205479452055,202409  ,2024/09/18,0.0125,22429.1
2024/08/21,OptionsDaily_2024_08_21.csv,0.0027397260273972603,202408  ,2024/08/21,0.0125,22237.89
2024/08/21,OptionsDaily_2024_08_21.csv,0.019178082191780823,202408W4  ,2024/08/28,0.0125,22237.89
2024/08/21,OptionsDaily_2024_08_21.csv,0.07671232876712329,202409  ,2024/09/18,0.0125,22237.89
2024/08/21,OptionsDaily_2024_08_21.csv,0.15342465753424658,202410  ,2024/10/16,0.0125,22237.89
2024/08/21,OptionsDaily_2024_08_21.csv,0.5753424657534246,202503  ,2025/03/19,0.0125,22237.89
2024/08/22,OptionsDaily_2024_08_22.csv,0.01643835616438356,202408W4  ,2024/08/28,0.0125,22148.83
2024/08/22,OptionsDaily_2024_08_22.csv,0.07397260273972603,202409  ,2024/09/18,0.0125,22148.83
2024/08/22,OptionsDaily_2024_08_22.csv,0.03561643835616438,202409W1  ,2024/09/04,0.0125,22148.83
2024/08/22,OptionsDaily_2024_08_22.csv,0.1506849315068493,202410  ,2024/10/16,0.0125,22148.83
2024/08/23,OptionsDaily_2024_08_23.csv,0.0136986301369863,202408W4  ,2024/08/28,0.0125,22158.05
2024/08/23,OptionsDaily_2024_08_23.csv,0.07123287671232877,202409  ,2024/09/18,0.0125,22158.05
2024/08/23,OptionsDaily_2024_08_23.csv,0.03287671232876712,202409W1  ,2024/09/04,0.0125,22158.05
2024/08/23,OptionsDaily_2024_08_23.csv,0.14794520547945206,202410  ,2024/10/16,0.0125,22158.05
2024/08/23,OptionsDaily_2024_08_23.csv,0.32054794520547947,202412  ,2024/12/18,0.0125,22158.05
2024/08/23,OptionsDaily_2024_08_23.csv,0.5698630136986301,202503  ,2025/03/19,0.0125,22158.05
2024/08/26,OptionsDaily_2024_08_26.csv,0.005479452054794521,202408W4  ,2024/08/28,0.0125,22240.12
2024/08/26,OptionsDaily_2024_08_26.csv,0.06301369863013699,202409  ,2024/09/18,0.0125,22240.12
2024/08/26,OptionsDaily_2024_08_26.csv,0.024657534246575342,202409W1  ,2024/09/04,0.0125,22240.12
2024/08/26,OptionsDaily_2024_08_26.csv,0.13972602739726028,202410  ,2024/10/16,0.0125,22240.12
2024/08/26,OptionsDaily_2024_08_26.csv,0.31232876712328766,202412  ,2024/12/18,0.0125,22240.12
2024/08/27,OptionsDaily_2024_08_27.csv,0.0027397260273972603,202408W4  ,2024/08/28,0.0125,22185.0
2024/08/27,OptionsDaily_2024_08_27.csv,0.06027397260273973,202409  ,2024/09/18,0.0125,22185.0
2024/08/27,OptionsDaily_2024_08_27.csv,0.021917808219178082,202409W1  ,2024/09/04,0.0125,22185.0
2024/08/28,OptionsDaily_2024_08_28.csv,0.0027397260273972603,202408W4  ,2024/08/28,0.0125,22370.66
2024/08/28,OptionsDaily_2024_08_28.csv,0.057534246575342465,202409  ,2024/09/18,0.0125,22370.66
2024/08/28,OptionsDaily_2024_08_28.csv,0.019178082191780823,202409W1  ,2024/09/04,0.0125,22370.66
2024/08/28,OptionsDaily_2024_08_28.csv,0.038356164383561646,202409W2  ,2024/09/11,0.0125,22370.66
2024/08/28,OptionsDaily_2024_08_28.csv,0.30684931506849317,202412  ,2024/12/18,0.0125,22370.66
2024/08/29,OptionsDaily_2024_08_29.csv,0.0547945205479452,202409  ,2024/09/18,0.0125,22201.85
2024/08/29,OptionsDaily_2024_08_29.csv,0.01643835616438356,202409W1  ,2024/09/04,0.0125,22201.85
2024/08/29,OptionsDaily_2024_08_29.csv,0.03561643835616438,202409W2  ,2024/09/11,0.0125,22201.85
2024/08/30,OptionsDaily_2024_08_30.csv,0.052054794520547946,202409  ,2024/09/18,0.0125,22268.09
2024/08/30,OptionsDaily_2024_08_30.csv,0.0136986301369863,202409W1  ,2024/09/04,0.0125,22268.09
2024/08/30,OptionsDaily_2024_08_30.csv,0.03287671232876712,202409W2  ,2024/09/11,0.0125,22268.09
2024/08/30,OptionsDaily_2024_08_30.csv,0.12876712328767123,202410  ,2024/10/16,0.0125,22268.09
2024/08/30,OptionsDaily_2024_08_30.csv,0.22465753424657534,202411  ,2024/11/20,0.0125,22268.09
2024/09/02,OptionsDaily_2024_09_02.csv,0.043835616438356165,202409  ,2024/09/18,0.0125,22235.1
2024/09/02,OptionsDaily_2024_09_02.csv,0.005479452054794521,202409W1  ,2024/09/04,0.0125,22235.1
2024/09/02,OptionsDaily_2024_09_02.csv,0.024657534246575342,202409W2  ,2024/09/11,0.0125,22235.1
2024/09/02,OptionsDaily_2024_09_02.csv,0.12054794520547946,202410  ,2024/10/16,0.0125,22235.1
2024/09/03,OptionsDaily_2024_09_03.csv,0.0410958904109589,202409  ,2024/09/18,0.0125,22092.21
2024/09/03,OptionsDaily_2024_09_03.csv,0.0027397260273972603,202409W1  ,2024/09/04,0.0125,22092.21
2024/09/03,OptionsDaily_2024_09_03.csv,0.021917808219178082,202409W2  ,2024/09/11,0.0125,22092.21
2024/09/03,OptionsDaily_2024_09_03.csv,0.1178082191780822,202410  ,2024/10/16,0.0125,22092.21
2024/09/04,OptionsDaily_2024_09_04.csv,0.038356164383561646,202409  ,2024/09/18,0.0125,21092.75
2024/09/04,OptionsDaily_2024_09_04.csv,0.0027397260273972603,202409W1  ,2024/09/04,0.0125,21092.75
2024/09/04,OptionsDaily_2024_09_04.csv,0.019178082191780823,202409W2  ,2024/09/11,0.0125,21092.75
2024/09/04,OptionsDaily_2024_09_04.csv,0.11506849315068493,202410  ,2024/10/16,0.0125,21092.75
2024/09/04,OptionsDaily_2024_09_04.csv,0.21095890410958903,202411  ,2024/11/20,0.0125,21092.75
2024/09/04,OptionsDaily_2024_09_04.csv,0.2876712328767123,202412  ,2024/12/18,0.0125,21092.75
2024/09/05,OptionsDaily_2024_09_05.csv,0.03561643835616438,202409  ,2024/09/18,0.0125,21187.71
2024/09/05,OptionsDaily_2024_09_05.csv,0.01643835616438356,202409W2  ,2024/09/11,0.0125,21187.71
2024/09/05,OptionsDaily_2024_09_05.csv,0.11232876712328767,202410  ,2024/10/16,0.0125,21187.71
2024/09/05,OptionsDaily_2024_09_05.csv,0.20821917808219179,202411  ,2024/11/20,0.0125,21187.71
2024/09/06,OptionsDaily_2024_09_06.csv,0.03287671232876712,202409  ,2024/09/18,0.0125,21435.19
2024/09/06,OptionsDaily_2024_09_06.csv,0.0136986301369863,202409W2  ,2024/09/11,0.0125,21435.19
2024/09/09,OptionsDaily_2024_09_09.csv,0.024657534246575342,202409  ,2024/09/18,0.0125,21144.44
2024/09/09,OptionsDaily_2024_09_09.csv,0.005479452054794521,202409W2  ,2024/09/11,0.0125,21144.44
2024/09/09,OptionsDaily_2024_09_09.csv,0.10136986301369863,202410  ,2024/10/16,0.0125,21144.44
2024/09/10,OptionsDaily_2024_09_10.csv,0.021917808219178082,202409  ,2024/09/18,0.0125,21064.08
2024/09/10,OptionsDaily_2024_09_10.csv,0.0027397260273972603,202409W2  ,2024/09/11,0.0125,21064.08
2024/09/10,OptionsDaily_2024_09_10.csv,0.09863013698630137,202410  ,2024/10/16,0.0125,21064.08
2024/09/11,OptionsDaily_2024_09_11.csv,0.019178082191780823,202409  ,2024/09/18,0.0125,21031.0
2024/09/11,OptionsDaily_2024_09_11.csv,0.0027397260273972603,202409W2  ,2024/09/11,0.0125,21031.0
2024/09/11,OptionsDaily_2024_09_11.csv,0.038356164383561646,202409W4  ,2024/09/25,0.0125,21031.0
2024/09/11,OptionsDaily_2024_09_11.csv,0.0958904109589041,202410  ,2024/10/16,0.0125,21031.0
2024/09/12,OptionsDaily_2024_09_12.csv,0.01643835616438356,202409  ,2024/09/18,0.0125,21653.25
2024/09/12,OptionsDaily_2024_09_12.csv,0.03561643835616438,202409W4  ,2024/09/25,0.0125,21653.25
2024/09/12,OptionsDaily_2024_09_12.csv,0.09315068493150686,202410  ,2024/10/16,0.0125,21653.25
2024/09/12,OptionsDaily_2024_09_12.csv,0.5150684931506849,202503  ,2025/03/19,0.0125,21653.25
2024/09/13,OptionsDaily_2024_09_13.csv,0.0136986301369863,202409  ,2024/09/18,0.0125,21759.65
2024/09/13,OptionsDaily_2024_09_13.csv,0.03287671232876712,202409W4  ,2024/09/25,0.0125,21759.65
2024/09/13,OptionsDaily_2024_09_13.csv,0.09041095890410959,202410  ,2024/10/16,0.0125,21759.65
2024/09/13,OptionsDaily_2024_09_13.csv,0.1863013698630137,202411  ,2024/11/20,0.0125,21759.65
2024/09/16,OptionsDaily_2024_09_16.csv,0.005479452054794521,202409  ,2024/09/18,0.0125,21850.08
2024/09/16,OptionsDaily_2024_09_16.csv,0.024657534246575342,202409W4  ,2024/09/25,0.0125,21850.08
2024/09/16,OptionsDaily_2024_09_16.csv,0.0821917808219178,202410  ,2024/10/16,0.0125,21850.08
2024/09/16,OptionsDaily_2024_09_16.csv,0.1780821917808219,202411  ,2024/11/20,0.0125,21850.08
2024/09/18,OptionsDaily_2024_09_18.csv,0.0027397260273972603,202409  ,2024/09/18,0.0125,21678.84
2024/09/18,OptionsDaily_2024_09_18.csv,0.019178082191780823,202409W4  ,2024/09/25,0.0125,21678.84
2024/09/18,OptionsDaily_2024_09_18.csv,0.07671232876712329,202410  ,2024/10/16,0.0125,21678.84
2024/09/19,OptionsDaily_2024_09_19.csv,0.01643835616438356,202409W4  ,2024/09/25,0.0125,22042.69
2024/09/19,OptionsDaily_2024_09_19.csv,0.07397260273972603,202410  ,2024/10/16,0.0125,22042.69
2024/09/19,OptionsDaily_2024_09_19.csv,0.03561643835616438,202410W1  ,2024/10/02,0.0125,22042.69
2024/09/19,OptionsDaily_2024_09_19.csv,0.16986301369863013,202411  ,2024/11/20,0.0125,22042.69
2024/09/20,OptionsDaily_2024_09_20.csv,0.0136986301369863,202409W4  ,2024/09/25,0.0125,22159.42
2024/09/20,OptionsDaily_2024_09_20.csv,0.07123287671232877,202410  ,2024/10/16,0.0125,22159.42
2024/09/20,OptionsDaily_2024_09_20.csv,0.03287671232876712,202410W1  ,2024/10/02,0.0125,22159.42
2024/09/20,OptionsDaily_2024_09_20.csv,0.16712328767123288,202411  ,2024/11/20,0.0125,22159.42
2024/09/20,OptionsDaily_2024_09_20.csv,0.24383561643835616,202412  ,2024/12/18,0.0125,22159.42
2024/09/23,OptionsDaily_2024_09_23.csv,0.005479452054794521,202409W4  ,2024/09/25,0.0125,22285.53
2024/09/23,OptionsDaily_2024_09_23.csv,0.06301369863013699,202410  ,2024/10/16,0.0125,22285.53
2024/09/23,OptionsDaily_2024_09_23.csv,0.024657534246575342,202410W1  ,2024/10/02,0.0125,22285.53
2024/09/23,OptionsDaily_2024_09_23.csv,0.1589041095890411,202411  ,2024/11/20,0.0125,22285.53
2024/09/24,OptionsDaily_2024_09_24.csv,0.0027397260273972603,202409W4  ,2024/09/25,0.0125,22431.78
2024/09/24,OptionsDaily_2024_09_24.csv,0.06027397260273973,202410  ,2024/10/16,0.0125,22431.78
2024/09/24,OptionsDaily_2024_09_24.csv,0.021917808219178082,202410W1  ,2024/10/02,0.0125,22431.78
2024/09/24,OptionsDaily_2024_09_24.csv,0.15616438356164383,202411  ,2024/11/20,0.0125,22431.78
2024/09/24,OptionsDaily_2024_09_24.csv,0.4821917808219178,202503  ,2025/03/19,0.0125,22431.78
2024/09/25,OptionsDaily_2024_09_25.csv,0.0027397260273972603,202409W4  ,2024/09/25,0.0125,22761.6
2024/09/25,OptionsDaily_2024_09_25.csv,0.057534246575342465,202410  ,2024/10/16,0.0125,22761.6
2024/09/25,OptionsDaily_2024_09_25.csv,0.019178082191780823,202410W1  ,2024/10/02,0.0125,22761.6
2024/09/25,OptionsDaily_2024_09_25.csv,0.038356164383561646,202410W2  ,2024/10/09,0.0125,22761.6
2024/09/25,OptionsDaily_2024_09_25.csv,0.15342465753424658,202411  ,2024/11/20,0.0125,22761.6
2024/09/25,OptionsDaily_2024_09_25.csv,0.23013698630136986,202412  ,2024/12/18,0.0125,22761.6
2024/09/26,OptionsDaily_2024_09_26.csv,0.0547945205479452,202410  ,2024/10/16,0.0125,22858.81
2024/09/26,OptionsDaily_2024_09_26.csv,0.01643835616438356,202410W1  ,2024/10/02,0.0125,22858.81
2024/09/26,OptionsDaily_2024_09_26.csv,0.03561643835616438,202410W2  ,2024/10/09,0.0125,22858.81
2024/09/26,OptionsDaily_2024_09_26.csv,0.1506849315068493,202411  ,2024/11/20,0.0125,22858.81
2024/09/26,OptionsDaily_2024_09_26.csv,0.2273972602739726,202412  ,2024/12/18,0.0125,22858.81
2024/09/26,OptionsDaily_2024_09_26.csv,0.4767123287671233,202503  ,2025/03/19,0.0125,22858.81
2024/09/27,OptionsDaily_2024_09_27.csv,0.052054794520547946,202410  ,2024/10/16,0.0125,22822.79
2024/09/27,OptionsDaily_2024_09_27.csv,0.0136986301369863,202410W1  ,2024/10/02,0.0125,22822.79
2024/09/27,OptionsDaily_2024_09_27.csv,0.03287671232876712,202410W2  ,2024/10/09,0.0125,22822.79
2024/09/27,OptionsDaily_2024_09_27.csv,0.14794520547945206,202411  ,2024/11/20,0.0125,22822.79
2024/09/27,OptionsDaily_2024_09_27.csv,0.22465753424657534,202412  ,2024/12/18,0.0125,22822.79
2024/09/30,OptionsDaily_2024_09_30.csv,0.043835616438356165,202410  ,2024/10/16,0.0125,22224.54
2024/09/30,OptionsDaily_2024_09_30.csv,0.005479452054794521,202410W1  ,2024/10/02,0.0125,22224.54
2024/09/30,OptionsDaily_2024_09_30.csv,0.024657534246575342,202410W2  ,2024/10/09,0.0125,22224.54
2024/09/30,OptionsDaily_2024_09_30.csv,0.13972602739726028,202411  ,2024/11/20,0.0125,22224.54
2024/09/30,OptionsDaily_2024_09_30.csv,0.21643835616438356,202412  ,2024/12/18,0.0125,22224.54
2024/10/01,OptionsDaily_2024_10_01.csv,0.0410958904109589,202410  ,2024/10/16,0.0125,22390.39
2024/10/01,OptionsDaily_2024_10_01.csv,0.0027397260273972603,202410W1  ,2024/10/02,0.0125,22390.39
2024/10/01,OptionsDaily_2024_10_01.csv,0.021917808219178082,202410W2  ,2024/10/09,0.0125,22390.39
2024/10/01,OptionsDaily_2024_10_01.csv,0.136986301369863,202411  ,2024/11/20,0.0125,22390.39
2024/10/01,OptionsDaily_2024_10_01.csv,0.2136986301369863,202412  ,2024/12/18,0.0125,22390.39
2024/10/04,OptionsDaily_2024_10_04.csv,0.03287671232876712,202410  ,2024/10/16,0.0125,22302.71
2024/10/04,OptionsDaily_2024_10_04.csv,0.0027397260273972603,202410W1  ,2024/10/02,0.0125,22302.71
2024/10/04,OptionsDaily_2024_10_04.csv,0.0136986301369863,202410W2  ,2024/10/09,0.0125,22302.71
2024/10/04,OptionsDaily_2024_10_04.csv,0.12876712328767123,202411  ,2024/11/20,0.0125,22302.71
2024/10/04,OptionsDaily_2024_10_04.csv,0.2054794520547945,202412  ,2024/12/18,0.0125,22302.71
2024/10/04,OptionsDaily_2024_10_04.csv,0.4547945205479452,202503  ,2025/03/19,0.0125,22302.71
2024/10/07,OptionsDaily_2024_10_07.csv,0.024657534246575342,202410  ,2024/10/16,0.0125,22702.56
2024/10/07,OptionsDaily_2024_10_07.csv,0.005479452054794521,202410W2  ,2024/10/09,0.0125,22702.56
2024/10/07,OptionsDaily_2024_10_07.csv,0.12054794520547946,202411  ,2024/11/20,0.0125,22702.56
2024/10/08,OptionsDaily_2024_10_08.csv,0.021917808219178082,202410  ,2024/10/16,0.0125,22611.39
2024/10/08,OptionsDaily_2024_10_08.csv,0.0027397260273972603,202410W2  ,2024/10/09,0.0125,22611.39
2024/10/08,OptionsDaily_2024_10_08.csv,0.1178082191780822,202411  ,2024/11/20,0.0125,22611.39
2024/10/09,OptionsDaily_2024_10_09.csv,0.019178082191780823,202410  ,2024/10/16,0.0125,22659.08
2024/10/09,OptionsDaily_2024_10_09.csv,0.0027397260273972603,202410W2  ,2024/10/09,0.0125,22659.08
2024/10/09,OptionsDaily_2024_10_09.csv,0.038356164383561646,202410W4  ,2024/10/23,0.0125,22659.08
2024/10/09,OptionsDaily_2024_10_09.csv,0.11506849315068493,202411  ,2024/11/20,0.0125,22659.08
2024/10/09,OptionsDaily_2024_10_09.csv,0.1917808219178082,202412  ,2024/12/18,0.0125,22659.08
2024/10/11,OptionsDaily_2024_10_11.csv,0.0136986301369863,202410  ,2024/10/16,0.0125,22901.64
2024/10/11,OptionsDaily_2024_10_11.csv,0.03287671232876712,202410W4  ,2024/10/23,0.0125,22901.64
2024/10/11,OptionsDaily_2024_10_11.csv,0.1095890410958904,202411  ,2024/11/20,0.0125,22901.64
2024/10/11,OptionsDaily_2024_10_11.csv,0.1863013698630137,202412  ,2024/12/18,0.0125,22901.64
2024/10/14,OptionsDaily_2024_10_14.csv,0.005479452054794521,202410  ,2024/10/16,0.0125,22975.29
2024/10/14,OptionsDaily_2024_10_14.csv,0.024657534246575342,202410W4  ,2024/10/23,0.0125,22975.29
2024/10/14,OptionsDaily_2024_10_14.csv,0.10136986301369863,202411  ,2024/11/20,0.0125,22975.29
2024/10/14,OptionsDaily_2024_10_14.csv,0.1780821917808219,202412  ,2024/12/18,0.0125,22975.29
2024/10/15,OptionsDaily_2024_10_15.csv,0.0027397260273972603,202410  ,2024/10/16,0.0125,23292.04
2024/10/15,OptionsDaily_2024_10_15.csv,0.021917808219178082,202410W4  ,2024/10/23,0.0125,23292.04
2024/10/15,OptionsDaily_2024_10_15.csv,0.09863013698630137,202411  ,2024/11/20,0.0125,23292.04
2024/10/15,OptionsDaily_2024_10_15.csv,0.17534246575342466,202412  ,2024/12/18,0.0125,23292.04
2024/10/16,OptionsDaily_2024_10_16.csv,0.0027397260273972603,202410  ,2024/10/16,0.0125,23010.98
2024/10/16,OptionsDaily_2024_10_16.csv,0.019178082191780823,202410W4  ,2024/10/23,0.0125,23010.98
2024/10/16,OptionsDaily_2024_10_16.csv,0.038356164383561646,202410W5  ,2024/10/30,0.0125,23010.98
2024/10/16,OptionsDaily_2024_10_16.csv,0.0958904109589041,202411  ,2024/11/20,0.0125,23010.98
2024/10/16,OptionsDaily_2024_10_16.csv,0.1726027397260274,202412  ,2024/12/18,0.0125,23010.98
2024/10/17,OptionsDaily_2024_10_17.csv,0.01643835616438356,202410W4  ,2024/10/23,0.0125,23053.84
2024/10/17,OptionsDaily_2024_10_17.csv,0.03561643835616438,202410W5  ,2024/10/30,0.0125,23053.84
2024/10/17,OptionsDaily_2024_10_17.csv,0.09315068493150686,202411  ,2024/11/20,0.0125,23053.84
2024/10/17,OptionsDaily_2024_10_17.csv,0.16986301369863013,202412  ,2024/12/18,0.0125,23053.84
2024/10/18,OptionsDaily_2024_10_18.csv,0.0136986301369863,202410W4  ,2024/10/23,0.0125,23487.27
2024/10/18,OptionsDaily_2024_10_18.csv,0.03287671232876712,202410W5  ,2024/10/30,0.0125,23487.27
2024/10/18,OptionsDaily_2024_10_18.csv,0.09041095890410959,202411  ,2024/11/20,0.0125,23487.27
2024/10/18,OptionsDaily_2024_10_18.csv,0.16712328767123288,202412  ,2024/12/18,0.0125,23487.27
2024/10/18,OptionsDaily_2024_10_18.csv,0.41643835616438357,202503  ,2025/03/19,0.0125,23487.27
2024/10/21,OptionsDaily_2024_10_21.csv,0.005479452054794521,202410W4  ,2024/10/23,0.0125,23542.53
2024/10/21,OptionsDaily_2024_10_21.csv,0.024657534246575342,202410W5  ,2024/10/30,0.0125,23542.53
2024/10/21,OptionsDaily_2024_10_21.csv,0.0821917808219178,202411  ,2024/11/20,0.0125,23542.53
2024/10/21,OptionsDaily_2024_10_21.csv,0.1589041095890411,202412  ,2024/12/18,0.0125,23542.53
2024/10/22,OptionsDaily_2024_10_22.csv,0.0027397260273972603,202410W4  ,2024/10/23,0.0125,23535.43
2024/10/22,OptionsDaily_2024_10_22.csv,0.021917808219178082,202410W5  ,2024/10/30,0.0125,23535.43
2024/10/22,OptionsDaily_2024_10_22.csv,0.07945205479452055,202411  ,2024/11/20,0.0125,23535.43
2024/10/22,OptionsDaily_2024_10_22.csv,0.15616438356164383,202412  ,2024/12/18,0.0125,23535.43
2024/10/22,OptionsDaily_2024_10_22.csv,0.4054794520547945,202503  ,2025/03/19,0.0125,23535.43
2024/10/23,OptionsDaily_2024_10_23.csv,0.0027397260273972603,202410W4  ,2024/10/23,0.0125,23334.76
2024/10/23,OptionsDaily_2024_10_23.csv,0.019178082191780823,202410W5  ,2024/10/30,0.0125,23334.76
2024/10/23,OptionsDaily_2024_10_23.csv,0.07671232876712329,202411  ,2024/11/20,0.0125,23334.76
2024/10/23,OptionsDaily_2024_10_23.csv,0.038356164383561646,202411W1  ,2024/11/06,0.0125,23334.76
2024/10/23,OptionsDaily_2024_10_23.csv,0.15342465753424658,202412  ,2024/12/18,0.0125,23334.76
2024/10/24,OptionsDaily_2024_10_24.csv,0.01643835616438356,202410W5  ,2024/10/30,0.0125,23192.52
2024/10/24,OptionsDaily_2024_10_24.csv,0.07397260273972603,202411  ,2024/11/20,0.0125,23192.52
2024/10/24,OptionsDaily_2024_10_24.csv,0.03561643835616438,202411W1  ,2024/11/06,0.0125,23192.52
2024/10/24,OptionsDaily_2024_10_24.csv,0.1506849315068493,202412  ,2024/12/18,0.0125,23192.52
2024/10/25,OptionsDaily_2024_10_25.csv,0.0136986301369863,202410W5  ,2024/10/30,0.0125,23348.45
2024/10/25,OptionsDaily_2024_10_25.csv,0.07123287671232877,202411  ,2024/11/20,0.0125,23348.45
2024/10/25,OptionsDaily_2024_10_25.csv,0.03287671232876712,202411W1  ,2024/11/06,0.0125,23348.45
2024/10/25,OptionsDaily_2024_10_25.csv,0.14794520547945206,202412  ,2024/12/18,0.0125,23348.45
2024/10/28,OptionsDaily_2024_10_28.csv,0.005479452054794521,202410W5  ,2024/10/30,0.0125,23198.07
2024/10/28,OptionsDaily_2024_10_28.csv,0.06301369863013699,202411  ,2024/11/20,0.0125,23198.07
2024/10/28,OptionsDaily_2024_10_28.csv,0.024657534246575342,202411W1  ,2024/11/06,0.0125,23198.07
2024/10/28,OptionsDaily_2024_10_28.csv,0.13972602739726028,202412  ,2024/12/18,0.0125,23198.07
2024/10/29,OptionsDaily_2024_10_29.csv,0.0027397260273972603,202410W5  ,2024/10/30,0.0125,22926.59
2024/10/29,OptionsDaily_2024_10_29.csv,0.06027397260273973,202411  ,2024/11/20,0.0125,22926.59
2024/10/29,OptionsDaily_2024_10_29.csv,0.021917808219178082,202411W1  ,2024/11/06,0.0125,22926.59
2024/10/29,OptionsDaily_2024_10_29.csv,0.136986301369863,202412  ,2024/12/18,0.0125,22926.59
2024/10/30,OptionsDaily_2024_10_30.csv,0.0027397260273972603,202410W5  ,2024/10/30,0.0125,22820.43
2024/10/30,OptionsDaily_2024_10_30.csv,0.057534246575342465,202411  ,2024/11/20,0.0125,22820.43
2024/10/30,OptionsDaily_2024_10_30.csv,0.019178082191780823,202411W1  ,2024/11/06,0.0125,22820.43
2024/10/30,OptionsDaily_2024_10_30.csv,0.13424657534246576,202412  ,2024/12/18,0.0125,22820.43
2024/11/01,OptionsDaily_2024_11_01.csv,0.052054794520547946,202411  ,2024/11/20,0.0125,22780.08
2024/11/01,OptionsDaily_2024_11_01.csv,0.0136986301369863,202411W1  ,2024/11/06,0.0125,22780.08
2024/11/01,OptionsDaily_2024_11_01.csv,0.03287671232876712,202411W2  ,2024/11/13,0.0125,22780.08
2024/11/01,OptionsDaily_2024_11_01.csv,0.12876712328767123,202412  ,2024/12/18,0.0125,22780.08
2024/11/04,OptionsDaily_2024_11_04.csv,0.043835616438356165,202411  ,2024/11/20,0.0125,22965.39
2024/11/04,OptionsDaily_2024_11_04.csv,0.005479452054794521,202411W1  ,2024/11/06,0.0125,22965.39
2024/11/04,OptionsDaily_2024_11_04.csv,0.024657534246575342,202411W2  ,2024/11/13,0.0125,22965.39
2024/11/04,OptionsDaily_2024_11_04.csv,0.12054794520547946,202412  ,2024/12/18,0.0125,22965.39
2024/11/05,OptionsDaily_2024_11_05.csv,0.0410958904109589,202411  ,2024/11/20,0.0125,23106.79
2024/11/05,OptionsDaily_2024_11_05.csv,0.0027397260273972603,202411W1  ,2024/11/06,0.0125,23106.79
2024/11/05,OptionsDaily_2024_11_05.csv,0.021917808219178082,202411W2  ,2024/11/13,0.0125,23106.79
2024/11/05,OptionsDaily_2024_11_05.csv,0.1178082191780822,202412  ,2024/12/18,0.0125,23106.79
2024/11/06,OptionsDaily_2024_11_06.csv,0.038356164383561646,202411  ,2024/11/20,0.0125,23217.38
2024/11/06,OptionsDaily_2024_11_06.csv,0.0027397260273972603,202411W1  ,2024/11/06,0.0125,23217.38
2024/11/06,OptionsDaily_2024_11_06.csv,0.019178082191780823,202411W2  ,2024/11/13,0.0125,23217.38
2024/11/06,OptionsDaily_2024_11_06.csv,0.11506849315068493,202412  ,2024/12/18,0.0125,23217.38
2024/11/07,OptionsDaily_2024_11_07.csv,0.03561643835616438,202411  ,2024/11/20,0.0125,23408.82
2024/11/07,OptionsDaily_2024_11_07.csv,0.01643835616438356,202411W2  ,2024/11/13,0.0125,23408.82
2024/11/07,OptionsDaily_2024_11_07.csv,0.11232876712328767,202412  ,2024/12/18,0.0125,23408.82
2024/11/08,OptionsDaily_2024_11_08.csv,0.03287671232876712,202411  ,2024/11/20,0.0125,23553.89
2024/11/08,OptionsDaily_2024_11_08.csv,0.0136986301369863,202411W2  ,2024/11/13,0.0125,23553.89
2024/11/08,OptionsDaily_2024_11_08.csv,0.1095890410958904,202412  ,2024/12/18,0.0125,23553.89
2024/11/11,OptionsDaily_2024_11_11.csv,0.024657534246575342,202411  ,2024/11/20,0.0125,23529.64
2024/11/11,OptionsDaily_2024_11_11.csv,0.005479452054794521,202411W2  ,2024/11/13,0.0125,23529.64
2024/11/11,OptionsDaily_2024_11_11.csv,0.10136986301369863,202412  ,2024/12/18,0.0125,23529.64
2024/11/12,OptionsDaily_2024_11_12.csv,0.021917808219178082,202411  ,2024/11/20,0.0125,22981.77
2024/11/12,OptionsDaily_2024_11_12.csv,0.0027397260273972603,202411W2  ,2024/11/13,0.0125,22981.77
2024/11/12,OptionsDaily_2024_11_12.csv,0.09863013698630137,202412  ,2024/12/18,0.0125,22981.77
2024/11/12,OptionsDaily_2024_11_12.csv,0.17534246575342466,202501  ,2025/01/15,0.0125,22981.77
2024/11/12,OptionsDaily_2024_11_12.csv,0.34794520547945207,202503  ,2025/03/19,0.0125,22981.77
2024/11/13,OptionsDaily_2024_11_13.csv,0.019178082191780823,202411  ,2024/11/20,0.0125,22860.23
2024/11/13,OptionsDaily_2024_11_13.csv,0.0027397260273972603,202411W2  ,2024/11/13,0.0125,22860.23
2024/11/13,OptionsDaily_2024_11_13.csv,0.038356164383561646,202411W4  ,2024/11/27,0.0125,22860.23
2024/11/13,OptionsDaily_2024_11_13.csv,0.0958904109589041,202412  ,2024/12/18,0.0125,22860.23
2024/11/13,OptionsDaily_2024_11_13.csv,0.1726027397260274,202501  ,2025/01/15,0.0125,22860.23
2024/11/14,OptionsDaily_2024_11_14.csv,0.01643835616438356,202411  ,2024/11/20,0.0125,22715.38
2024/11/14,OptionsDaily_2024_11_14.csv,0.03561643835616438,202411W4  ,2024/11/27,0.0125,22715.38
2024/11/14,OptionsDaily_2024_11_14.csv,0.09315068493150686,202412  ,2024/12/18,0.0125,22715.38
2024/11/14,OptionsDaily_2024_11_14.csv,0.16986301369863013,202501  ,2025/01/15,0.0125,22715.38
